Cristiano Ronaldo,32,Portugal,94,Real Madrid CF,€95.5M,€565K
Jony,25,Spain,78,Málaga CF,€12.5M,€26K
R. Karsdorp,22,Netherlands,78,Roma,€12M,€48K
Dani Ceballos,20,Spain,78,Real Madrid CF,€16.5M,€105K
Pau López,22,Spain,78,RCD Espanyol,€10M,€19K
T. Bongonda,21,Belgium,78,Trabzonspor,€14.5M,€23K
Rúben Semedo,23,Portugal,78,Villarreal CF,€12.5M,€27K
Rafa,24,Portugal,78,SL Benfica,€14M,€13K
Morales,29,Spain,78,Levante UD,€10M,€28K
Capa,25,Spain,78,SD Eibar,€11.5M,€21K
M. Sportiello,25,Italy,78,Fiorentina,€9.5M,€22K
D. Origi,22,Belgium,78,VfL Wolfsburg,€15M,€92K
N. Stark,22,Germany,78,Hertha BSC Berlin,€12.5M,€25K
Hernâni,25,Portugal,78,FC Porto,€12.5M,€15K
Iuri Medeiros,22,Portugal,78,Sporting CP,€14.5M,€16K
Bruno Fernandes,22,Portugal,78,Sporting CP,€14.5M,€16K
R. Gagliardini,23,Italy,78,Inter,€14.5M,€27K
Pedro Santos,29,Portugal,78,Columbus Crew SC,€10M,€11K
Carles Gil,24,Spain,78,RC Deportivo de La Coruña,€14M,€23K
Paulo Oliveira,26,Portugal,78,SD Eibar,€11M,€22K
K. Wimmer,24,Austria,78,Stoke City,€12M,€53K
F. Kostić,24,Serbia,78,Hamburger SV,€14M,€33K
A. Samaris,28,Greece,78,SL Benfica,€8.5M,€14K
A. Doucouré,24,France,78,Watford,€12M,€45K
M. Ginter,23,Germany,78,Borussia Mönchengladbach,€11.5M,€30K
M. Weiser,23,Germany,78,Hertha BSC Berlin,€12M,€25K
Bigas,26,Spain,78,UD Las Palmas,€11M,€22K
D. Heintz,23,Germany,78,1. FC Köln,€11.5M,€30K
M. Sabitzer,23,Austria,78,RB Leipzig,€13.5M,€53K
B. Mendy,22,France,78,Manchester City,€13M,€86K
B. Reynet,26,France,78,Dijon FCO,€8.5M,€17K
M. Niang,22,France,78,Torino,€14.5M,€84K
K. Fortounis,24,Greece,78,Olympiakos CFP,€13.5M,€1K
Pozuelo,25,Spain,78,KRC Genk,€13M,€19K
P. Kadeřábek,25,Czech Republic,78,TSG 1899 Hoffenheim,€11M,€33K
T. Vilhena,22,Netherlands,78,Feyenoord,€14M,€17K
M. Elyounoussi,22,Norway,78,FC Basel,€14M,€36K
L. Bittencourt,23,Germany,78,1. FC Köln,€13.5M,€33K
Sergi Darder,23,Spain,78,RCD Espanyol,€14M,€54K
D. Demme,25,Germany,78,RB Leipzig,€11M,€53K
V. Eysseric,25,France,78,Fiorentina,€12.5M,€64K
David López,27,Spain,78,RCD Espanyol,€8.5M,€28K
C. Tătăruşanu,31,Romania,78,FC Nantes,€6.5M,€20K
M. Badelj,28,Croatia,78,Fiorentina,€10.5M,€64K
L. Teodorczyk,26,Poland,78,RSC Anderlecht,€12.5M,€29K
Marafona,30,Portugal,78,SC Braga,€6.5M,€11K
B. Lecomte,26,France,78,Montpellier Hérault SC,€9.5M,€22K
N. Chadli,27,Belgium,78,West Bromwich Albion,€11M,€68K
S. Rode,26,Germany,78,Borussia Dortmund,€10.5M,€50K
M. van Ginkel,24,Netherlands,78,PSV,€13.5M,€89K
André André,27,Portugal,78,FC Porto,€10.5M,€16K
J. Guidetti,25,Sweden,78,RC Celta de Vigo,€13.5M,€28K
Raúl Navas,29,Spain,78,Real Sociedad,€9M,€30K
Rodrigo,26,Spain,78,Valencia CF,€13M,€36K
M. Höger,27,Germany,78,1. FC Köln,€10.5M,€38K
D. Caligiuri,29,Italy,78,FC Schalke 04,€10M,€42K
S. Verdi,24,Italy,78,Bologna,€13M,€52K
E. Berisha,28,Albania,78,Atalanta,€8.5M,€24K
G. Gillet,33,Belgium,78,Olympiakos CFP,€4.2M,€1K
D. Heintz,23,Germany,78,1. FC Köln,€11.5M,€30K
Pozuelo,25,Spain,78,KRC Genk,€13M,€19K
T. Vermaelen,31,Belgium,78,FC Barcelona,€7M,€120K
I. Abate,30,Italy,78,Milan,€7.5M,€80K
J. Briand,31,France,78,En Avant de Guingamp,€9.5M,€30K
M. Sabitzer,23,Austria,78,RB Leipzig,€13.5M,€53K
Capa,25,Spain,78,SD Eibar,€11.5M,€21K
J. Toulalan,33,France,78,Girondins de Bordeaux,€4.2M,€41K
Bruno Alves,35,Portugal,78,Rangers,€2.4M,€38K
V. Rongier,22,France,78,FC Nantes,€14M,€24K
Joaquín,35,Spain,78,Real Betis Balompié,€4.5M,€20K
S. Bocchetti,30,Italy,78,Spartak Moscow,€7.5M,€56K
Muniain,24,Spain,78,Athletic Club de Bilbao,€14M,€26K
C. Gentner,31,Germany,78,VfB Stuttgart,€9M,€29K
Bigas,26,Spain,78,UD Las Palmas,€11M,€22K
D. Origi,22,Belgium,78,VfL Wolfsburg,€15M,€92K
R. van Persie,33,Netherlands,78,Fenerbahçe SK,€6.5M,€72K
V. Eysseric,25,France,78,Fiorentina,€12.5M,€64K
Sergi Darder,23,Spain,78,RCD Espanyol,€14M,€54K
Morales,29,Spain,78,Levante UD,€10M,€28K
Pau López,22,Spain,78,RCD Espanyol,€10M,€19K
L. Tousart,20,France,78,Olympique Lyonnais,€14M,€43K
P. Skjelbred,30,Norway,78,Hertha BSC Berlin,€7.5M,€29K
I. Afellay,31,Netherlands,78,Stoke City,€9M,€68K
N. Lombaerts,32,Belgium,78,KV Oostende,€6M,€18K
Granero,29,Spain,78,RCD Espanyol,€10M,€33K
J. Baumgartlinger,29,Austria,78,Bayer 04 Leverkusen,€8M,€50K
Miguel Lopes,30,Portugal,78,Akhisar Belediyespor,€7.5M,€20K
Susaeta,29,Spain,78,Athletic Club de Bilbao,€10M,€30K
Y. M'Vila,27,France,78,Rubin Kazan,€10.5M,€44K
Pedro Santos,29,Portugal,78,Columbus Crew SC,€10M,€11K
Hernâni,25,Portugal,78,FC Porto,€12.5M,€15K
V. Koziello,21,France,78,OGC Nice,€14.5M,€28K
J. Guidetti,25,Sweden,78,RC Celta de Vigo,€13.5M,€28K
Borja Bastón,24,Spain,78,Málaga CF,€14M,€65K
M. Badelj,28,Croatia,78,Fiorentina,€10.5M,€64K
M. Borriello,35,Italy,78,Ferrara (SPAL),€4.8M,€15K
Rodrigo,26,Spain,78,Valencia CF,€13M,€36K
R. Gagliardini,23,Italy,78,Inter,€14.5M,€27K
Eliseu,33,Portugal,78,SL Benfica,€4M,€13K
F. Kostić,24,Serbia,78,Hamburger SV,€14M,€33K
Mosquera,29,Spain,78,RC Deportivo de La Coruña,€8M,€26K
Rochina,26,Spain,78,Rubin Kazan,€12.5M,€48K
André André,27,Portugal,78,FC Porto,€10.5M,€16K
Rúben Semedo,23,Portugal,78,Villarreal CF,€12.5M,€27K
B. Džemaili,31,Switzerland,78,Montreal Impact,€9M,€54K
K. Fortounis,24,Greece,78,Olympiakos CFP,€13.5M,€1K
B. Reynet,26,France,78,Dijon FCO,€8.5M,€17K
Y. Gourcuff,30,France,78,Stade Rennais FC,€10M,€28K
R. Hamouma,30,France,78,AS Saint-Étienne,€10M,€42K
Raúl Navas,29,Spain,78,Real Sociedad,€9M,€30K
J. Holebas,33,Greece,78,Watford,€4M,€53K
K. Casteels,25,Belgium,78,VfL Wolfsburg,€9M,€42K
Javi García,30,Spain,78,Real Betis Balompié,€7.5M,€24K
D. Caligiuri,29,Italy,78,FC Schalke 04,€10M,€42K
Fontàs,27,Spain,78,RC Celta de Vigo,€10M,€24K
K. Vermeer,31,Netherlands,78,Feyenoord,€6.5M,€14K
Jony,25,Spain,78,Málaga CF,€12.5M,€26K
M. Höger,27,Germany,78,1. FC Köln,€10.5M,€38K
Rafa,24,Portugal,78,SL Benfica,€14M,€13K
Bruno Fernandes,22,Portugal,78,Sporting CP,€14.5M,€16K
Juanfran,28,Spain,78,RC Deportivo de La Coruña,€8M,€26K
T. Mangani,30,France,78,Angers SCO,€9.5M,€28K
N. Stark,22,Germany,78,Hertha BSC Berlin,€12.5M,€25K
Carles Gil,24,Spain,78,RC Deportivo de La Coruña,€14M,€23K
M. Ginter,23,Germany,78,Borussia Mönchengladbach,€11.5M,€30K
Paulo Oliveira,26,Portugal,78,SD Eibar,€11M,€22K
M. Weiser,23,Germany,78,Hertha BSC Berlin,€12M,€25K
Juanmi,24,Spain,77,Real Sociedad,€12.5M,€30K
L. Kalinić,27,Croatia,77,KAA Gent,€7M,€19K
N. Subotić,28,Serbia,77,Borussia Dortmund,€7M,€53K
M. Braithwaite,26,Denmark,77,Middlesbrough,€11M,€24K
A. Lafont,18,France,77,Toulouse FC,€11.5M,€10K
Iván Ramis,32,Spain,77,SD Eibar,€5M,€22K
V. Behrami,32,Switzerland,77,Udinese,€5M,€28K
G. Hoarau,33,France,77,BSC Young Boys,€5.5M,€29K
T. Barnetta,32,Switzerland,77,FC St. Gallen,€7M,€19K
Jesé,24,Spain,77,Stoke City,€11.5M,€64K
Luís Hernández,28,Spain,77,Málaga CF,€8M,€26K
Jonny,23,Spain,77,RC Celta de Vigo,€10M,€21K
B. Dočkal,28,Czech Republic,77,,€0,€0.00
L. Pavoletti,28,Italy,77,Cagliari,€9M,€70K
D. Bonera,36,Italy,77,Villarreal CF,€1.2M,€23K
A. Halilović,21,Croatia,77,UD Las Palmas,€13M,€30K
N. Amiri,20,Germany,77,TSG 1899 Hoffenheim,€13M,€30K
I. Popov,29,Bulgaria,77,Spartak Moscow,€8.5M,€64K
D. Boyko,29,Ukraine,77,Beşiktaş JK,€6M,€40K
M. Andreolli,31,Italy,77,Cagliari,€6M,€50K
Bruno,27,Spain,77,Getafe CF,€9M,€24K
Rúben Neves,20,Portugal,77,Wolverhampton Wanderers,€12M,€39K
Jozabed,26,Spain,77,RC Celta de Vigo,€11M,€27K
Pacheco,25,Spain,77,Deportivo Alavés,€8M,€19K
J. Veretout,24,France,77,Fiorentina,€12M,€54K
E. Durm,25,Germany,77,Borussia Dortmund,€9M,€48K
G. Imbula,24,France,77,Toulouse FC,€11.5M,€59K
Luis Alberto,24,Spain,77,Lazio,€12M,€43K
M. Risse,27,Germany,77,1. FC Köln,€9.5M,€38K
Luís Neto,29,Portugal,77,Fenerbahçe SK,€7M,€59K
Jordi Amat,25,Spain,77,Real Betis Balompié,€10.5M,€59K
S. Kapino,23,Greece,77,Olympiakos CFP,€9M,€1K
B. Stambouli,26,France,77,FC Schalke 04,€9M,€37K
A. Rukavina,33,Serbia,77,Villarreal CF,€3.4M,€32K
P. Kimpembe,21,France,77,Paris Saint-Germain,€12M,€51K
Sergio León,28,Spain,77,Real Betis Balompié,€9M,€30K
C. Jallet,33,France,77,OGC Nice,€3.4M,€33K
Y. Salibur,26,France,77,En Avant de Guingamp,€10.5M,€28K
K. Huntelaar,33,Netherlands,77,Ajax,€5.5M,€17K
Mário Rui,26,Portugal,77,Napoli,€8.5M,€56K
André Pinto,27,Portugal,77,Sporting CP,€8.5M,€17K
L. Rémy,30,France,77,UD Las Palmas,€8.5M,€26K
A. Bertolacci,26,Italy,77,Genoa,€11M,€88K
A. Živković,20,Serbia,77,SL Benfica,€14M,€11K
Iraizoz,36,Spain,77,Girona CF,€1.2M,€13K
D. Da Silva,29,France,77,SM Caen,€8M,€26K
D. Benaglio,33,Switzerland,77,AS Monaco,€4.5M,€27K
J. King,25,Norway,77,Bournemouth,€11.5M,€69K
A. Meier,34,Germany,77,Eintracht Frankfurt,€4.7M,€34K
G. Nkoudou,22,France,77,Tottenham Hotspur,€12M,€73K
Montoya,26,Spain,77,Valencia CF,€9M,€31K
K. Källström,34,Sweden,77,Djurgårdens IF,€4.3M,€9K
T. Vaclík,28,Czech Republic,77,FC Basel,€7M,€32K
M. Politano,23,Italy,77,Sassuolo,€12M,€52K
G. İnler,33,Switzerland,77,İstanbul Başakşehir FK,€3.6M,€27K
A. Gamberini,35,Italy,77,Chievo Verona,€2.1M,€14K
Yoel,28,Spain,77,SD Eibar,€6M,€19K
S. Widmer,24,Switzerland,77,Udinese,€10M,€24K
M. Sissoko,27,France,77,Tottenham Hotspur,€9.5M,€84K
G. Defrel,26,France,77,Roma,€11M,€67K
T. Krul,29,Netherlands,77,Brighton & Hove Albion,€7M,€54K
J. Geis,23,Germany,77,Sevilla FC,€9.5M,€32K
P. Verhaegh,33,Netherlands,77,VfL Wolfsburg,€3.4M,€55K
H. Nordtveit,27,Norway,77,TSG 1899 Hoffenheim,€8.5M,€35K
R. Steffen,25,Switzerland,77,FC Basel,€11M,€40K
Bruno Varela,22,Portugal,77,SL Benfica,€9M,€9K
L. Schøne,31,Denmark,77,Ajax,€7.5M,€15K
N. De Préville,26,France,77,Girondins de Bordeaux,€11M,€49K
Marcos Llorente,22,Spain,77,Real Madrid CF,€12M,€105K
J. Toornstra,28,Netherlands,77,Feyenoord,€9M,€20K
Pedro Obiang,25,Spain,77,West Ham United,€10M,€79K
A. Boruc,37,Poland,77,Bournemouth,€600K,€32K
V. Chiricheş,27,Romania,77,Napoli,€7.5M,€56K
C. Théréau,34,France,77,Fiorentina,€4.5M,€67K
Bruno Gaspar,24,Portugal,77,Fiorentina,€10M,€48K
Cristian Tello,25,Spain,77,Real Betis Balompié,€10.5M,€26K
S. Haller,23,France,77,Eintracht Frankfurt,€12M,€30K
M. Uth,25,Germany,77,TSG 1899 Hoffenheim,€11.5M,€40K
F. Sørensen,25,Denmark,77,1. FC Köln,€9.5M,€33K
J. Van Damme,33,Belgium,77,Royal Antwerp FC,€3.6M,€16K
V. Grifo,24,Italy,77,Borussia Mönchengladbach,€11.5M,€33K
Sandro,21,Spain,77,Everton,€13.5M,€84K
J. Veltman,25,Netherlands,77,Ajax,€8.5M,€13K
A. Dragović,26,Austria,77,Leicester City,€9M,€47K
D. Pröpper,25,Netherlands,77,Brighton & Hove Albion,€11M,€50K
Luisinho,32,Portugal,77,RC Deportivo de La Coruña,€4.9M,€24K
Vallejo,20,Spain,77,Real Madrid CF,€11.5M,€90K
David García,35,Spain,77,UD Las Palmas,€2.1M,€16K
Javi Varas,34,Spain,77,Granada CF,€3.6M,€10K
A. Younes,23,Germany,77,Ajax,€11.5M,€15K
L. Hernández,21,France,77,Atlético Madrid,€13.5M,€36K
Campaña,24,Spain,77,Levante UD,€10M,€21K
Vieirinha,31,Portugal,77,PAOK Thessaloniki,€8M,€1K
Y. Sabaly,24,France,77,Girondins de Bordeaux,€9.5M,€35K
R. Weidenfeller,36,Germany,77,Borussia Dortmund,€1.2M,€26K
J. Hofmann,24,Germany,77,Borussia Mönchengladbach,€11.5M,€33K
Timor,27,Spain,77,Girona CF,€8.5M,€25K
S. Sturaro,24,Italy,77,Juventus,€11.5M,€81K
Pablo Fornals,21,Spain,77,Villarreal CF,€14M,€27K
Sergi Gómez,25,Spain,77,RC Celta de Vigo,€10.5M,€23K
P. Jansson,26,Sweden,77,Leeds United,€9M,€37K
L. Pellegrini,21,Italy,77,Roma,€13M,€48K
A. Masiello,31,Italy,77,Atalanta,€6M,€28K
J. De Guzmán,29,Netherlands,77,Eintracht Frankfurt,€8.5M,€33K
M. Debuchy,31,France,77,Arsenal,€6M,€88K
S. Terodde,29,Germany,77,VfB Stuttgart,€9M,€33K
Recio,26,Spain,77,Málaga CF,€9.5M,€24K
Fábio Coentrão,29,Portugal,77,Sporting CP,€6.5M,€125K
J. Willems,23,Netherlands,77,Eintracht Frankfurt,€9.5M,€25K
S. Okaka,27,Italy,77,Watford,€9.5M,€63K
Aritz Elustondo,23,Spain,77,Real Sociedad,€10.5M,€24K
Ricardo Ferreira,24,Portugal,77,SC Braga,€10M,€12K
J. Lukaku,22,Belgium,77,Lazio,€10M,€39K
M. Philipp,23,Germany,77,Borussia Dortmund,€12M,€53K
N. Pejčinović,29,Serbia,77,Lokomotiv Moscow,€7M,€43K
M. Lang,26,Switzerland,77,FC Basel,€9M,€38K
Álvaro,27,Spain,77,Villarreal CF,€8.5M,€32K
J. Leca,31,France,77,AC Ajaccio,€5.5M,€7K
F. Magnanelli,32,Italy,77,Sassuolo,€5M,€50K
M. Hinteregger,24,Austria,77,FC Augsburg,€10M,€23K
W. Hoedt,23,Netherlands,77,Southampton,€10.5M,€61K
P. Hetemaj,30,Finland,77,Chievo Verona,€8M,€21K
A. Januzaj,22,Belgium,77,Real Sociedad,€12.5M,€27K
K. Tete,21,Netherlands,77,Olympique Lyonnais,€10.5M,€43K
Diogo Jota,20,Portugal,77,Wolverhampton Wanderers,€14M,€45K
M. Valdifiori,31,Italy,77,Torino,€6M,€43K
B. Oczipka,28,Germany,77,FC Schalke 04,€7M,€39K
S. Bell,25,Germany,77,1. FSV Mainz 05,€9.5M,€28K
B. André,26,France,77,Stade Rennais FC,€9M,€25K
Rony Lopes,21,Portugal,77,AS Monaco,€12.5M,€29K
Yuri,27,Spain,77,Paris Saint-Germain,€8M,€67K
J. Gouweleeuw,25,Netherlands,77,FC Augsburg,€9M,€25K
T. Kongolo,23,Netherlands,77,AS Monaco,€10M,€29K
I. Radovanović,28,Serbia,77,Chievo Verona,€7M,€20K
Sergio,30,Spain,77,RC Celta de Vigo,€5.5M,€20K
Rui Fonte,27,Portugal,77,Fulham,€10.5M,€54K
L. Milivojević,26,Serbia,77,Crystal Palace,€9.5M,€53K
D. Latza,27,Germany,77,1. FSV Mainz 05,€10M,€32K
V. Janssen,23,Netherlands,77,Fenerbahçe SK,€12M,€80K
G. Clichy,31,France,77,İstanbul Başakşehir FK,€6M,€27K
G. Kondogbia,24,France,77,Valencia CF,€10M,€48K
R. Vormer,29,Netherlands,77,Club Brugge KV,€8.5M,€28K
L. Fer,27,Netherlands,77,Swansea City,€10M,€68K
Sergio Álvarez,25,Spain,77,Real Sporting de Gijón,€11.5M,€14K
L. Holtby,26,Germany,77,Hamburger SV,€10.5M,€38K
D. Janmaat,27,Netherlands,77,Watford,€7.5M,€53K
P. Schick,21,Czech Republic,77,Roma,€14.5M,€34K
A. Schöpf,23,Austria,77,FC Schalke 04,€12M,€35K
J. Clasie,26,Netherlands,77,Club Brugge KV,€9M,€72K
J. Ménez,30,France,77,Antalyaspor,€8.5M,€24K
L. Krejčí,24,Czech Republic,77,Bologna,€11.5M,€52K
R. Alessandrini,28,France,77,LA Galaxy,€9M,€11K
Agirretxe,30,Spain,76,Real Sociedad,€7.5M,€34K
M. Harnik,30,Austria,76,Hannover 96,€7.5M,€47K
K. Grosicki,29,Poland,76,Hull City,€7.5M,€16K
A. Finnbogason,28,Iceland,76,FC Augsburg,€8M,€33K
Aarón Martín,20,Spain,76,RCD Espanyol,€9.5M,€22K
J. Vossen,28,Belgium,76,Club Brugge KV,€8M,€30K
B. Cesar,34,Slovenia,76,Chievo Verona,€2.3M,€19K
Ricardo Horta,22,Portugal,76,SC Braga,€11M,€13K
Portu,25,Spain,76,Girona CF,€10M,€29K
Palhinha,21,Portugal,76,Sporting CP,€10M,€13K
J. Olsson,34,Sweden,76,Djurgårdens IF,€2.3M,€8K
M. Lehmann,34,Germany,76,1. FC Köln,€2.3M,€35K
J. Korb,25,Germany,76,Hannover 96,€7.5M,€38K
L. Rupp,26,Germany,76,TSG 1899 Hoffenheim,€9M,€38K
T. Strobl,27,Germany,76,Borussia Mönchengladbach,€7.5M,€35K
M. Rog,21,Croatia,76,Napoli,€12.5M,€48K
M. Lestienne,25,Belgium,76,Rubin Kazan,€9M,€50K
Manquillo,23,Spain,76,Newcastle United,€9M,€54K
N. Petersen,28,Germany,76,SC Freiburg,€8M,€33K
J. Jankto,21,Czech Republic,76,Udinese,€12M,€24K
Javi López,31,Spain,76,RCD Espanyol,€5M,€28K
P. Gulácsi,27,Hungary,76,RB Leipzig,€6M,€45K
E. Capoue,28,France,76,Watford,€7.5M,€60K
G. Sertic,27,France,76,Olympique de Marseille,€6.5M,€29K
M. Pašalić,22,Croatia,76,Spartak Moscow,€11.5M,€89K
I. Ordets,24,Ukraine,76,Shakhtar Donetsk,€9M,€1K
D. Santon,26,Italy,76,Inter,€7.5M,€56K
Jairo,23,Spain,76,1. FSV Mainz 05,€10.5M,€28K
P. Groß,26,Germany,76,Brighton & Hove Albion,€9.5M,€52K
S. Kießling,33,Germany,76,Bayer 04 Leverkusen,€4.8M,€56K
Hélder Costa,23,Portugal,76,Wolverhampton Wanderers,€11M,€54K
Emerson,22,Italy,76,Roma,€8.5M,€48K
C. Fuchs,31,Austria,76,Leicester City,€5M,€62K
B. Ramselaar,21,Netherlands,76,PSV,€11M,€15K
F. Frei,28,Switzerland,76,1. FSV Mainz 05,€7.5M,€33K
Renan Bressan,28,Belarus,76,Grupo Desportivo de Chaves,€7.5M,€12K
Jesús Gámez,32,Spain,76,Newcastle United,€4.3M,€63K
E. Polański,31,Poland,76,TSG 1899 Hoffenheim,€5M,€35K
R. Berić,26,Slovenia,76,RSC Anderlecht,€9.5M,€42K
M. Yanga-M'Biwa,28,France,76,Olympique Lyonnais,€7M,€59K
T. Jantschke,27,Germany,76,Borussia Mönchengladbach,€7M,€35K
Wilson Eduardo,26,Portugal,76,SC Braga,€8.5M,€15K
M. Destro,26,Italy,76,Bologna,€9.5M,€59K
Roberto Torres,28,Spain,76,CA Osasuna,€7.5M,€14K
M. Caldara,23,Italy,76,Atalanta,€10.5M,€73K
Alexis,31,Spain,76,Deportivo Alavés,€5M,€25K
Diego Castro,34,Spain,76,Perth Glory,€3.9M,€13K
N. Moisander,31,Finland,76,SV Werder Bremen,€5M,€29K
A. Mounier,29,France,76,Panathinaikos FC,€7.5M,€1K
Gálvez,28,Spain,76,SD Eibar,€7M,€23K
J. Roussillon,24,France,76,Montpellier Hérault SC,€8.5M,€23K
S. Berghuis,25,Netherlands,76,Feyenoord,€9.5M,€20K
A. Saint-Maximin,20,France,76,OGC Nice,€11.5M,€28K
Víctor Vázquez,30,Spain,76,Toronto FC,€7M,€11K
A. Ekdal,27,Sweden,76,Hamburger SV,€8M,€38K
João Pereira,33,Portugal,76,Trabzonspor,€3M,€32K
L. Baal,31,France,76,Stade Rennais FC,€5M,€25K
L. Rossettini,32,Italy,76,Genoa,€4.4M,€32K
F. Viviani,25,Italy,76,Ferrara (SPAL),€10M,€30K
F. Krovinović,21,Croatia,76,SL Benfica,€10.5M,€11K
N. Nikolić,29,Hungary,76,Chicago Fire Soccer Club,€7.5M,€12K
J. Kurtić,28,Slovenia,76,Atalanta,€7.5M,€32K
Gil Dias,20,Portugal,76,Fiorentina,€11M,€29K
J. Locadia,23,Netherlands,76,PSV,€10.5M,€18K
Abraham,31,Spain,76,U.N.A.M.,€6.5M,€26K
T. Fosu-Mensah,19,Netherlands,76,Crystal Palace,€12M,€52K
B. van Leer,25,Netherlands,76,Ajax,€7M,€11K
S. Meïté,23,France,76,AS Monaco,€8.5M,€29K
A. Raggi,33,Italy,76,AS Monaco,€3.1M,€34K
L. De Silvestri,29,Italy,76,Torino,€6M,€45K
A. Paloschi,27,Italy,76,Ferrara (SPAL),€9M,€34K
S. de Jong,28,Netherlands,76,Ajax,€7.5M,€16K
F. Borini,26,Italy,76,Milan,€9M,€14K
J. van der Heijden,29,Netherlands,76,Feyenoord,€6M,€18K
J. Boëtius,23,Netherlands,76,Feyenoord,€10M,€18K
L. Cigarini,31,Italy,76,Cagliari,€6.5M,€54K
R. Meggiorini,31,Italy,76,Chievo Verona,€7M,€23K
S. Proto,34,Belgium,76,Olympiakos CFP,€3.1M,€1K
A. Mehmedi,26,Switzerland,76,Bayer 04 Leverkusen,€9M,€56K
Éder,29,Portugal,76,Lokomotiv Moscow,€7.5M,€51K
Beto,35,Portugal,76,Göztepe,€1.8M,€11K
C. Pantilimon,30,Romania,76,RC Deportivo de La Coruña,€4.9M,€43K
G. Lapadula,27,Italy,76,Genoa,€9M,€96K
S. Padt,27,Netherlands,76,FC Groningen,€6M,€11K
M. Sulejmani,28,Serbia,76,BSC Young Boys,€8M,€28K
L. de Jong,26,Netherlands,76,PSV,€9M,€21K
A. Trebel,26,France,76,RSC Anderlecht,€9M,€27K
M. Coco,21,France,76,En Avant de Guingamp,€10.5M,€22K
Renato Sanches,19,Portugal,76,Swansea City,€12M,€49K
D. Brosinski,28,Germany,76,1. FSV Mainz 05,€6M,€30K
Roger,26,Spain,76,Levante UD,€9.5M,€29K
S. Larsson,24,Sweden,76,Feyenoord,€10M,€18K
B. Ketkeophomphone,27,France,76,Angers SCO,€9M,€30K
Andrés Fernández,30,Spain,76,Villarreal CF,€4.9M,€26K
A. Matri,32,Italy,76,Sassuolo,€6M,€59K
T. Jedvaj,21,Croatia,76,Bayer 04 Leverkusen,€10M,€36K
Bóveda,28,Spain,76,Athletic Club de Bilbao,€6M,€26K
F. Lustenberger,29,Switzerland,76,Hertha BSC Berlin,€6M,€30K
M. Storari,40,Italy,76,Milan,€525K,€38K
L. Diony,24,France,76,AS Saint-Étienne,€10M,€37K
Riesgo,33,Spain,76,SD Eibar,€3.9M,€18K
L. Andersen,22,Denmark,76,Grasshopper Club Zürich,€11M,€21K
Herrerín,29,Spain,76,Athletic Club de Bilbao,€5M,€21K
G. van der Wiel,29,Netherlands,76,Cagliari,€6M,€52K
J. Błaszczykowski,31,Poland,76,VfL Wolfsburg,€7M,€60K
L. Deaux,28,France,76,En Avant de Guingamp,€6M,€26K
J. Vuković,29,Serbia,76,Olympiakos CFP,€6M,€1K
L. Spinazzola,24,Italy,76,Atalanta,€10.5M,€81K
A. Knockaert,25,France,76,Brighton & Hove Albion,€9.5M,€50K
R. Vlaar,32,Netherlands,76,AZ Alkmaar,€4.4M,€13K
S. Kums,29,Belgium,76,RSC Anderlecht,€7.5M,€28K
Fábio Martins,23,Portugal,76,SC Braga,€10.5M,€13K
M. Schmiedebach,28,Germany,76,Hannover 96,€6M,€41K
L. Öztunali,21,Germany,76,1. FSV Mainz 05,€11.5M,€25K
M. Jojić,25,Serbia,76,1. FC Köln,€9.5M,€36K
Santi Mina,21,Spain,76,Valencia CF,€11M,€29K
G. Pazzini,32,Italy,76,Hellas Verona,€6M,€34K
V. Stocker,28,Switzerland,76,Hertha BSC Berlin,€8M,€33K
L. Antonelli,30,Italy,76,Milan,€5.5M,€80K
K. Théophile-Catherine,27,France,76,AS Saint-Étienne,€7.5M,€35K
B. Embolo,20,Switzerland,76,FC Schalke 04,€14M,€35K
A. Letellier,26,France,76,Angers SCO,€6.5M,€20K
A. Hahn,26,Germany,76,Hamburger SV,€9M,€41K
M. Stendera,21,Germany,76,Eintracht Frankfurt,€12M,€25K
A. Ranocchia,29,Italy,76,Inter,€6M,€59K
Josué Sá,25,Portugal,76,RSC Anderlecht,€8.5M,€23K
N. Tomović,29,Serbia,76,Chievo Verona,€6M,€59K
L. Marković,23,Serbia,76,Liverpool,€10M,€84K
N. Viergever,27,Netherlands,76,Ajax,€6.5M,€14K
S. De Maio,30,France,76,Bologna,€5.5M,€50K
Carlos Soler,20,Spain,76,Valencia CF,€12M,€26K
Serantes,27,Spain,76,CD Leganés,€6M,€21K
Carlos Mané,23,Portugal,76,VfB Stuttgart,€10.5M,€16K
Laguardia,27,Spain,76,Deportivo Alavés,€7.5M,€25K
Y. Poulsen,23,Denmark,76,RB Leipzig,€11M,€58K
M. Pazdan,29,Poland,76,Legia Warszawa,€6M,€13K
Camarasa,23,Spain,76,Real Betis Balompié,€11.5M,€23K
D. van de Beek,20,Netherlands,76,Ajax,€11.5M,€12K
J. Martin,27,France,76,RC Strasbourg,€8.5M,€28K
