L. Messi,30,Argentina,93,FC Barcelona,€105M,€565K
E. Vindegas,33,Chile,69,Audax Italiano,€650K,€4K
J. Musso,23,Argentina,69,Racing Club de Avellaneda,€1.1M,€7K
J. Caicedo,27,Colombia,69,Independiente Medellín,€1.1M,€3K
F. Monteseirín,22,Argentina,69,Arsenal de Sarandí,€1.3M,€8K
S. Rochet,24,Uruguay,69,Medicana Sivasspor,€975K,€6K
V. Salazar,24,Argentina,69,San Lorenzo de Almagro,€1.2M,€10K
R. Zapata,38,Colombia,69,Independiente Santa Fe,€70K,€2K
A. Correa,32,Colombia,69,Atlético Huila,€600K,€1K
M. Barbieri,26,Argentina,69,Belgrano de Córdoba,€1.2M,€9K
B. Deroz,25,Chile,69,Club de Deportes Temuco,€925K,€2K
W. Larrondo,33,Chile,69,Santiago Wanderers,€650K,€4K
Flávio Rebeilo,25,Brazil,69,Associação Atlética Ponte Preta,€900K,€9K
J. Mendoza,24,Argentina,69,Chacarita Juniors,€1.3M,€7K
R. Bentancur,20,Uruguay,69,Juventus,€2.3M,€37K
J. López,28,Colombia,69,Independiente Santa Fe,€950K,€3K
C. Quintero,28,Colombia,69,Deportes Tolima,€1.1M,€1K
R. Depetris,27,Argentina,69,Club Atlético Tigre,€1.1M,€9K
R. Loaiza,23,Colombia,69,Atletico Nacional Medellin,€1.5M,€3K
C. Rigamonti,30,Argentina,69,Vélez Sarsfield,€675K,€6K
F. Grondoña,29,Chile,69,Club de Deportes Temuco,€1M,€3K
E. Cortés,32,Colombia,69,CD America de Cali,€600K,€2K
C. Cuevas,22,Chile,69,FC Twente,€1.2M,€5K
B. Laguna,25,Chile,69,CD O'Higgins,€1.1M,€5K
R. Zagareda,25,Chile,69,CD Palestino,€1.1M,€3K
M. Arambarri,21,Uruguay,69,Getafe CF,€1.4M,€9K
A. Villanava,33,Chile,69,Santiago Wanderers,€650K,€4K
Y. Murillo,24,Colombia,69,CPD Junior Barranquilla,€1.1M,€2K
L. Isleras,33,Chile,69,Curicó Unido,€425K,€3K
Felipe Macedo,23,Brazil,69,Portimonense SC,€1.2M,€5K
J. Aguirre,30,Colombia,69,CPD Junior Barranquilla,€1M,€3K
Wallace Oliveira,23,Brazil,69,Chelsea,€1.4M,€40K
A. Simprende,29,Chile,69,Audax Italiano,€825K,€4K
J. Reina,28,Colombia,69,Deportivo Pasto,€1.1M,€2K
F. Vargas,37,Colombia,69,La Equidad,€325K,€1K
N. Milesi,24,Uruguay,69,Al Hilal,€1.2M,€17K
Éder,30,Brazil,69,Jeonbuk Hyundai Motors,€1M,€7K
E. Reynoso,21,Argentina,69,Talleres de Cordoba,€1.7M,€7K
M. Cassierra,20,Colombia,69,Ajax,€1.7M,€7K
D. Monsalve,33,Colombia,69,CD Once Caldas Manizales,€425K,€2K
J. De la Cuesta,34,Colombia,69,CD Once Caldas Manizales,€325K,€2K
F. Espíndola,32,Argentina,69,Albacete Balompié,€850K,€6K
J. Cavallaro,23,Argentina,69,San Lorenzo de Almagro,€1.5M,€11K
N. Zárate,24,Argentina,69,Atlético Tucumán,€1.1M,€5K
Y. Osorio,23,Venezuela,69,Tondela,€1.3M,€3K
César,24,Brazil,69,Vitória Setúbal,€1.2M,€6K
J. Pérez,28,Colombia,69,Atlético Bucaramanga,€1.1M,€1K
C. González,20,Uruguay,69,Sevilla Atlético,€1.8M,€3K
F. Sbuttoni,28,Argentina,69,Atlético Tucumán,€850K,€7K
Caio Padricio,33,Brazil,69,Fluminense Football Club,€525K,€15K
O. Benítez,24,Argentina,69,Boca Juniors,€1.4M,€13K
Lucão,21,Brazil,69,Estoril Praia,€1.3M,€4K
Gutti,26,Brazil,69,Jagiellonia Białystok,€1.1M,€6K
Nathan Júnior,28,Brazil,69,Al Fateh,€1.1M,€20K
Ibson,33,Brazil,69,Minnesota Thunder,€425K,€5K
C. Lizarazo,26,Colombia,69,CD America de Cali,€1.3M,€1K
Mateus,25,Brazil,69,FC Paços de Ferreira,€1.1M,€6K
Z. Leivo,33,Chile,68,CD Antofagasta,€575K,€3K
M. Gelabert,35,Argentina,68,San Martín de San Juan,€375K,€5K
Magno,29,Brazil,68,Jeju United FC,€900K,€5K
B. Riveros,19,Paraguay,68,FC Basel,€1.7M,€10K
Vágner Norteiro,33,Brazil,68,Fluminense Football Club,€350K,€19K
S. Higuerrez,33,Chile,68,Everton de Viña del Mar,€575K,€3K
I. Rossi,23,Argentina,68,River Plate,€1.2M,€10K
A. Canelo,25,Argentina,68,Deportivo Toluca,€1.2M,€11K
P. Lugüercio,35,Argentina,68,Estudiantes de La Plata,€400K,€8K
M. Benítez,26,Argentina,68,Belgrano de Córdoba,€875K,€8K
E. Cecchini,20,Argentina,68,Málaga CF,€1.4M,€9K
R. Feltscher,26,Venezuela,68,,€0,€0.00
L. Civelli,30,Argentina,68,Banfield,€650K,€9K
Jadson,25,Brazil,68,Portimonense SC,€925K,€5K
M. Murillo,23,Colombia,68,Asociacion Deportivo Cali,€1.3M,€2K
G. Campi,26,Argentina,68,Estudiantes de La Plata,€950K,€10K
Márcio Velinha,29,Brazil,68,Sociedade Esportiva Palmeiras,€600K,€15K
J. Aja,24,Uruguay,68,Orlando City Soccer Club,€950K,€4K
G. Arias,29,Argentina,68,Defensa y Justicia,€600K,€7K
C. Lampe,30,Bolivia,68,,€0,€0.00
A. Vargas,28,Colombia,68,Deportes Tolima,€900K,€1K
F. Signorelli,26,Venezuela,68,Salernitana,€1.1M,€4K
I. Risendo,25,Chile,68,Audax Italiano,€775K,€3K
E. Ibargüen,25,Colombia,68,Patriotas Boyacá FC,€1.1M,€2K
Iago,25,Brazil,68,Moreirense FC,€975K,€4K
D. Herner,33,Argentina,68,CD America de Cali,€375K,€3K
Jorgino Baumer,33,Brazil,68,Avaí Futebol Clube,€550K,€10K
J. Carvallo,31,Peru,68,,€0,€0.00
J. Arce,32,Bolivia,68,,€0,€0.00
Fredinho Mutto,25,Brazil,68,Avaí Futebol Clube,€775K,€9K
J. Quintero,22,Colombia,68,Real Sporting de Gijón,€1.3M,€2K
A. Franco,20,Argentina,68,Independiente,€1.4M,€9K
F. Burbano,25,Colombia,68,Águilas Doradas,€1.1M,€2K
Wanderson,25,Brazil,68,GwangJu FC,€1.2M,€3K
Felipe Saad,33,Brazil,68,FC Lorient,€375K,€5K
D. Delgado,24,Colombia,68,Asociacion Deportivo Cali,€1.1M,€2K
Y. Cabral,25,Argentina,68,Atlético Tucumán,€1M,€10K
Adrián Maideira,33,Brazil,68,Vitória,€550K,€9K
R. Alberg,26,Suriname,68,Philadelphia Union,€950K,€5K
J. Cano,27,Colombia,68,Atlético Bucaramanga,€950K,€2K
Y. Moreno,22,Colombia,68,Independiente Medellín,€1.4M,€3K
Fred Soidares,33,Brazil,68,Sport Club do Recife,€350K,€10K
L. Narváez,32,Colombia,68,CPD Junior Barranquilla,€525K,€3K
Jonaldo Santoso,25,Brazil,68,Avaí Futebol Clube,€1M,€11K
E. Riberos,33,Chile,68,Deportes Iquique,€350K,€2K
Y. Anchico,33,Colombia,68,Atlético Bucaramanga,€525K,€1K
Inácio,21,Brazil,68,Portimonense SC,€1.2M,€6K
Anselmo Meirás,33,Brazil,68,Clube Atlético Paranaense,€350K,€9K
Leandrinho,23,Brazil,68,Rio Ave FC,€1.2M,€5K
M. Luque,24,Argentina,68,San Martín de San Juan,€1.2M,€6K
Claudiosa Paes,25,Brazil,68,São Paulo Futebol Clube,€800K,€14K
Y. Soteldo,20,Venezuela,68,,€0,€0.00
Nosberto Vila,33,Brazil,68,Avaí Futebol Clube,€350K,€10K
C. González,24,Paraguay,68,Necaxa,€1.2M,€8K
J. Moya,24,Colombia,68,Independiente Santa Fe,€1M,€3K
F. Silva,26,Argentina,68,Colon de Santa Fe,€1.1M,€9K
C. Corvalán,28,Argentina,68,Arsenal de Sarandí,€700K,€7K
F. Nájera,33,Colombia,68,La Equidad,€375K,€4K
Hedson Porfírio,29,Brazil,68,Botafogo de Futebol e Regatas,€875K,€12K
Lucas Medeirão,33,Brazil,68,São Paulo Futebol Clube,€550K,€17K
M. Olivera,19,Uruguay,68,Getafe CF,€1.4M,€6K
A. Bernal,29,Colombia,68,CD America de Cali,€700K,€4K
A. Villete,26,Uruguay,68,Patriotas Boyacá FC,€775K,€1K
J. Pajoy,28,Colombia,68,Independiente Santa Fe,€900K,€3K
F. Avenatti,24,Uruguay,68,Bologna,€1.2M,€26K
Dener Rolim,29,Brazil,68,São Paulo Futebol Clube,€875K,€17K
M. Sánchez,29,Argentina,68,Melbourne Victory,€700K,€6K
Rafael Costa,26,Brazil,68,Moreirense FC,€1.1M,€5K
V. Castillo,29,Colombia,68,Atlético Huila,€700K,€1K
Welson Leima,33,Brazil,68,Associação Chapecoense de Futebol,€375K,€10K
L. Murillo,26,Colombia,68,CD Once Caldas Manizales,€875K,€2K
T. Andrade,20,Argentina,68,River Plate,€2M,€10K
B. Figueraz,25,Chile,68,CD Palestino,€800K,€3K
I. Lores Varela,26,Uruguay,68,Ascoli,€1.1M,€3K
F. Córdoba,28,Colombia,68,Deportivo Pasto,€700K,€2K
J. Ortiz,24,Colombia,68,CD Once Caldas Manizales,€1.2M,€1K
Jadson Castrelo,33,Brazil,68,Clube Atlético Paranaense,€375K,€9K
F. Brandán,27,Argentina,68,Melbourne City,€950K,€9K
Adão Salvadaldo,33,Brazil,68,Clube Atlético Paranaense,€575K,€10K
Fábinho,32,Brazil,68,Philadelphia Union,€500K,€5K
Mosquito,21,Brazil,68,Arsenal de Sarandí,€2M,€6K
E. Castañeda,24,Colombia,68,CD America de Cali,€975K,€1K
Y. Hinestroza,32,Colombia,68,Deportivo Pasto,€500K,€2K
A. Tello,20,Colombia,68,Bari,€1.4M,€37K
Fabrício,27,Brazil,68,Portimonense SC,€1M,€6K
J. Cardona,22,Colombia,68,Asociacion Deportivo Cali,€1.3M,€2K
Bruno Gomes,20,Brazil,68,Estoril Praia,€1.6M,€5K
C. Ayala,31,Colombia,68,CD America de Cali,€600K,€2K
S. Altamiras,33,Chile,68,San Luis de Quillota,€550K,€3K
Guilherme Sityá,27,Brazil,68,Jagiellonia Białystok,€825K,€6K
H. Rojas,29,Colombia,68,CD Los Millionarios Bogota,€850K,€3K
M. Arrufe,29,Chile,68,Universidad Católica,€875K,€5K
Franci Martinho,33,Brazil,68,Associação Atlética Ponte Preta,€575K,€11K
J. Quiñones,27,Colombia,68,Deportes Tolima,€875K,€1K
Galeno,19,Brazil,68,FC Porto,€1.5M,€5K
E. Revolledo,29,Chile,68,CD Huachipato,€875K,€5K
Rafinha,35,Brazil,68,HJK Helsinki,€190K,€1K
C. Chimino,29,Argentina,68,Club Atlético Huracán,€675K,€7K
E. Farias,29,Venezuela,68,CD Once Caldas Manizales,€900K,€2K
J. Garro,24,Argentina,68,Godoy Cruz,€1.3M,€8K
Anderson Conceição,27,Brazil,68,Grupo Desportivo de Chaves,€750K,€5K
H. Urrego,24,Colombia,68,Independiente Santa Fe,€1M,€3K
C. Matheu,32,Argentina,68,Club Atlético Huracán,€525K,€8K
L. Heredia,20,Argentina,68,Colon de Santa Fe,€1.3M,€6K
Thiago Cardoso,25,Brazil,68,Estoril Praia,€925K,€5K
J. Aguirre,25,Argentina,68,Puebla,€1.1M,€8K
Matheus Índio,21,Brazil,68,Estoril Praia,€1.5M,€5K
B. Urribarri,30,Argentina,68,Club Atlético Patronato,€650K,€6K
R. Aponzá,28,Colombia,68,CD Los Millionarios Bogota,€900K,€3K
J. Mahecha,29,Colombia,68,La Equidad,€850K,€2K
Freddy Cardouso,29,Brazil,68,Avaí Futebol Clube,€875K,€11K
I. Lichnovsky,23,Chile,68,Necaxa,€1.1M,€7K
L. Azcona,33,Ecuador,68,,€0,€0.00
L. Gallegos,25,Chile,68,Necaxa,€1.1M,€8K
A. Chumacero,26,Bolivia,68,,€0,€0.00
A. Ordóñez,23,Ecuador,68,Eintracht Frankfurt,€1.1M,€12K
G. Modica,26,Argentina,68,1. FC Kaiserslautern,€900K,€8K
C. Arango,22,Colombia,68,CD Aves,€1.3M,€7K
L. Burián,33,Uruguay,68,Godoy Cruz,€450K,€6K
Adão Morrinhos,25,Brazil,68,Cruzeiro,€1M,€17K
Eduardo,24,Brazil,68,Estoril Praia,€1.2M,€5K
J. Roa,25,Colombia,68,Independiente Santa Fe,€1.1M,€3K
A. Huancañez,33,Chile,68,Deportes Iquique,€575K,€3K
C. Colmán,23,Paraguay,68,FC Dallas,€1.3M,€5K
Tiago Galvão,27,Brazil,68,Grupo Desportivo de Chaves,€925K,€6K
Cris Laranjeiros,33,Brazil,68,Coritiba Foot Ball Club,€575K,€15K
L. Villalba,22,Argentina,68,Club Atlético Huracán,€1M,€10K
F. Dastineda,33,Chile,68,Club de Deportes Temuco,€575K,€3K
Arthur Silbeira,33,Brazil,68,Clube Atlético Paranaense,€575K,€10K
Jhon Cley,23,Brazil,68,Al Qadisiyah,€1.4M,€9K
S. Ojeda,25,Argentina,68,Bahía Blanca,€1M,€6K
B. Merlini,21,Argentina,68,San Lorenzo de Almagro,€1.4M,€10K
B. Castillo,39,Colombia,68,Atlético Huila,€60K,€1K
Leandro,32,Brazil,68,Vissel Kobe,€725K,€5K
C. Valencia,32,Colombia,68,La Equidad,€725K,€2K
Enzio Julião,33,Brazil,68,Associação Chapecoense de Futebol,€575K,€11K
R. Peña,20,Venezuela,68,Moreirense FC,€1.3M,€4K
D. González,23,Venezuela,68,Club Atlético Patronato,€1.2M,€7K
L. Chará,36,Colombia,68,Águilas Doradas,€120K,€1K
T. Cardona,21,Argentina,68,Godoy Cruz,€1.3M,€9K
J. Vela,24,Colombia,68,Atlético Huila,€1.2M,€1K
J. Mezú,27,Colombia,68,Jaguares Fútbol Club,€950K,€1K
Gian Martins,24,Brazil,68,FC Paços de Ferreira,€1.1M,€6K
L. Balanta,26,Colombia,68,Independiente Santa Fe,€850K,€3K
A. Contrera,25,Paraguay,68,Club Atlético Patronato,€1.1M,€7K
D. Rubio,24,Chile,68,Sporting Kansas City,€1.2M,€5K
J. Foyth,19,Argentina,68,Tottenham Hotspur,€1.7M,€20K
Leandro,24,Brazil,68,Kashima Antlers,€1.2M,€7K
M. Dalendo,25,Chile,68,CD Antofagasta,€775K,€3K
G. Herrera,33,Argentina,68,Rosario Central,€575K,€11K
G. Sauro,27,Argentina,68,Columbus Crew SC,€900K,€5K
J. Contreras,22,Venezuela,68,,€0,€0.00
H. Osorio,29,Colombia,68,Independiente Santa Fe,€900K,€4K
M. Asterga,33,Chile,68,Curicó Unido,€350K,€3K
M. Affonso,25,Uruguay,68,Atlético Tucumán,€1.2M,€7K
F. Salazar,22,Colombia,68,Jaguares Fútbol Club,€1.4M,€1K
A. Camura,29,Chile,68,CD Huachipato,€600K,€4K
F. Currimila,33,Chile,68,CD Antofagasta,€350K,€3K
J. Blengio,37,Argentina,68,Club Atlético Tigre,€120K,€6K
Nicolas,29,Brazil,68,Hellas Verona,€600K,€12K
H. Mosquera,30,Colombia,68,Águilas Doradas,€675K,€2K
C. Arrieta,21,Colombia,68,Envigado FC,€1.2M,€1K
A. Vardias,33,Chile,68,San Luis de Quillota,€550K,€3K
Adaílton,26,Brazil,68,Júbilo Iwata,€1.1M,€5K
H. Vienda,33,Chile,68,CD Palestino,€350K,€3K
G. Giménez,25,Argentina,68,Godoy Cruz,€1M,€8K
Washington,28,Brazil,68,CD Aves,€725K,€7K
J. Viveros,25,Colombia,68,Corporación Club Deportivo Tuluá,€1.1M,€2K
G. Cano,29,Argentina,68,Pachuca,€900K,€20K
Jessé Ferdeira,25,Brazil,68,Clube Atlético Paranaense,€775K,€8K
J. Riocel,33,Chile,68,Colo-Colo,€550K,€5K
A. Levipan,25,Chile,68,Unión Española,€1M,€4K
W. Arboleda,27,Colombia,68,CD America de Cali,€1M,€2K
J. Venlero,33,Chile,68,Curicó Unido,€350K,€3K
Luis Henrique,19,Brazil,68,CD Feirense,€1.4M,€4K
J. Leguizamón,25,Paraguay,68,Rosario Central,€975K,€9K
G. Cellerino,31,Argentina,68,Deportivo Pasto,€800K,€2K
Bruno Teles,31,Brazil,68,Rio Ave FC,€575K,€6K
D. Burbano,29,Colombia,68,Club León,€875K,€18K
M. Fissore,26,Argentina,68,San Martín de San Juan,€925K,€6K
Wallyson Mallmann,23,Brazil,68,Sporting CP,€1.3M,€8K
D. Barbona,22,Argentina,68,Atlético Tucumán,€1.3M,€6K
A. Rossi,21,Argentina,68,Boca Juniors,€1.3M,€7K
J. Valencia,31,Colombia,68,Independiente Santa Fe,€575K,€3K
Leonardo,29,Brazil,68,Houston Dynamo,€700K,€5K
Everaldo,25,Brazil,68,Querétaro,€1.1M,€8K
L. Acosta,22,Argentina,68,Belgrano de Córdoba,€1M,€5K
I. Tellero,29,Chile,68,CD Antofagasta,€875K,€3K
J. Blanco,30,Argentina,68,Bahía Blanca,€675K,€6K
L. Gil,26,Argentina,68,Rosario Central,€1.1M,€10K
E. Lorcado,33,Chile,68,Deportes Iquique,€375K,€2K
M. Bogado,32,Argentina,68,Club Atlético Huracán,€525K,€8K
J. Vásquez,29,Colombia,68,CD America de Cali,€700K,€2K
F. Mattia,29,Argentina,68,San Martín de San Juan,€775K,€7K
G. Hormaza,33,Chile,68,Club de Deportes Temuco,€375K,€2K
Ângelo Neto,25,Brazil,68,Moreirense FC,€1.1M,€4K
M. Reineraso,33,Chile,68,San Luis de Quillota,€575K,€3K
F. Rodríguez,27,Uruguay,68,Godoy Cruz,€1M,€9K
J. Savarino,20,Venezuela,68,Real Salt Lake,€1.3M,€5K
G. Vadalá,20,Argentina,68,Boca Juniors,€1.5M,€11K
F. Márquez,29,Argentina,68,Defensa y Justicia,€900K,€10K
F. Viáfara,25,Colombia,68,Águilas Doradas,€950K,€1K
K. Balanta,20,Colombia,68,Asociacion Deportivo Cali,€1.4M,€2K
E. Mosquera,26,Colombia,68,Envigado FC,€925K,€1K
J. Medranda,23,Colombia,68,Sporting Kansas City,€1M,€4K
E. Palomino,31,Colombia,68,Atlético Huila,€775K,€1K
Helito Caldeira,33,Brazil,68,Coritiba Foot Ball Club,€350K,€12K
N. Valentini,28,Argentina,68,Real Oviedo,€825K,€6K
A. Zapata,32,Colombia,68,CD America de Cali,€525K,€2K
Paulo Ricardo,22,Brazil,68,FC Sion,€1M,€9K
Edú,35,Brazil,68,Jeonbuk Hyundai Motors,€400K,€6K
M. Martínez,24,Argentina,68,Rosario Central,€1M,€8K
Luis Felipe,26,Brazil,68,Vitória Setúbal,€875K,€5K
L. Galeano,25,Argentina,68,Godoy Cruz,€1M,€7K
D. Cataño,25,Colombia,68,Independiente Medellín,€1.2M,€3K
C. Lobella,25,Chile,68,CD Universidad de Concepción,€975K,€3K
G. Machín,34,Argentina,68,Argentinos Juniors,€425K,€8K
E. Molina,30,Argentina,68,Atlético Tucumán,€850K,€7K
Diego Medeiros,24,Brazil,68,FC Paços de Ferreira,€1.2M,€7K
W. Santerilone,25,Chile,68,CD Huachipato,€1M,€5K
Bruno Perone,29,Brazil,68,Gimnàstic de Tarragona,€700K,€7K
A. Vuletich,25,Argentina,68,Águilas Doradas,€1.1M,€2K
J. Pereyra Díaz,26,Argentina,67,Club León,€825K,€19K
M. Elarra,29,Chile,67,Audax Italiano,€750K,€4K
C. Rivas,23,Colombia,67,Orlando City Soccer Club,€1.2M,€5K
M. Pérez Acuña,23,Argentina,67,Vélez Sarsfield,€900K,€7K
T. Martínez,22,Argentina,67,Houston Dynamo,€1.2M,€5K
R. Áldarez,25,Chile,67,CD Antofagasta,€550K,€2K
E. Burgos,25,Argentina,67,AD Alcorcón,€825K,€6K
Mauriçio Clerez,25,Brazil,67,Associação Chapecoense de Futebol,€675K,€9K
S. Romero,27,Uruguay,67,Rosario Central,€775K,€10K
Heliardo,25,Brazil,67,Tondela,€975K,€4K
S. Díaz,19,Paraguay,67,CD Lugo,€1.6M,€42K
J. Lozano,32,Colombia,67,Atlético Huila,€450K,€1K
Ramon Lopes,27,Brazil,67,Kashiwa Reysol,€825K,€9K
Wander,30,Brazil,67,Al Raed,€725K,€13K
Fepe Avedo,29,Brazil,67,Clube Atlético Paranaense,€525K,€7K
Mailson,26,Brazil,67,Jeju United FC,€925K,€5K
Mateus Tangil,29,Brazil,67,Sport Club do Recife,€525K,€8K
M. Torrén,28,Argentina,67,Argentinos Juniors,€700K,€7K
M. Smedberg-Dalence,33,Bolivia,67,IFK Göteborg,€475K,€5K
F. González,30,Argentina,67,Puebla,€725K,€6K
M. Rosales,25,Argentina,67,Bahía Blanca,€800K,€9K
M. Guanini,21,Argentina,67,Gimnasia y Esgrima La Plata,€975K,€7K
M. de los Santos,24,Uruguay,67,CD Los Millionarios Bogota,€900K,€3K
Oswaldinato,33,Brazil,67,Avaí Futebol Clube,€300K,€10K
F. Cañaveral,28,Colombia,67,CD Once Caldas Manizales,€625K,€2K
K. Salazar,21,Colombia,67,Independiente Santa Fe,€1.7M,€3K
H. Rivera,24,Colombia,67,Águilas Doradas,€1M,€1K
J. Hernández,24,Venezuela,67,CF Os Belenenses,€1M,€5K
Gerson,20,Brazil,67,Roma,€1.5M,€24K
J. Delgado,24,Chile,67,Gimnàstic de Tarragona,€1M,€6K
A. Otero,33,Colombia,67,Atlético Bucaramanga,€375K,€1K
E. Herrera,30,Argentina,67,Lobos de la BUAP,€725K,€6K
Jonatas Belusso,28,Brazil,67,Al Shabab,€800K,€22K
Fidelis,28,Brazil,67,Portimonense SC,€800K,€6K
Fabio,28,Brazil,67,Gamba Osaka,€625K,€8K
L. Payares,27,Colombia,67,Deportivo Pasto,€750K,€2K
Nazario Serpe,25,Brazil,67,Associação Atlética Ponte Preta,€675K,€9K
Breno Laranjeiro,29,Brazil,67,Sport Club do Recife,€750K,€11K
G. Gudiño,25,Argentina,67,San Lorenzo de Almagro,€950K,€12K
Jefferson Santos,24,Brazil,67,Grupo Desportivo de Chaves,€750K,€5K
B. Perea,24,Colombia,67,Lazio,€1.1M,€24K
F. Gaibor,25,Ecuador,67,,€0,€0.00
M. Balanta,27,Colombia,67,Corporación Club Deportivo Tuluá,€800K,€2K
J. Lozano,26,Colombia,67,Tigres FC,€775K,€1K
J. Cabrera,25,Uruguay,67,Argentinos Juniors,€925K,€7K
J. Domínguez,30,Colombia,67,CD Los Millionarios Bogota,€700K,€3K
D. Vergara,20,Colombia,67,Envigado FC,€1.3M,€1K
S. Canildo,29,Chile,67,Santiago Wanderers,€600K,€4K
Melvin Regalito,25,Brazil,67,Fluminense Football Club,€825K,€20K
J. Valencia,25,Colombia,67,CD Feirense,€1M,€7K
Lucas Galvão,26,Brazil,67,SK Rapid Wien,€775K,€13K
Pedrildo Rocha,33,Brazil,67,Atlético Clube Goianiense,€475K,€9K
Wilsson Rosito,33,Brazil,67,Associação Chapecoense de Futebol,€475K,€10K
D. Valencia,26,Colombia,67,Alianza Petrolera,€775K,€1K
M. Carrasco,29,Argentina,67,Club Atlético Patronato,€750K,€8K
Alcatraz,30,Colombia,67,CD Once Caldas Manizales,€550K,€4K
E. Acorada,25,Chile,67,CD Palestino,€675K,€3K
Kauã Zanson,33,Brazil,67,Sport Club do Recife,€300K,€10K
Dersan Dinis,25,Brazil,67,Atlético Clube Goianiense,€825K,€8K
C. Borja,24,Colombia,67,Corporación Club Deportivo Tuluá,€1M,€1K
D. Ortiz,24,Paraguay,67,Newell's Old Boys,€875K,€7K
C. Ramos,28,Peru,67,,€0,€0.00
S. Ichazo,25,Uruguay,67,Torino,€675K,€16K
J. Nieto,24,Colombia,67,Atletico Nacional Medellin,€1.1M,€3K
J. Adánguiz,33,Chile,67,Curicó Unido,€300K,€3K
M. Medina,22,Colombia,67,Corporación Club Deportivo Tuluá,€1.2M,€1K
Vinícius,24,Brazil,67,AEK Athens,€825K,€1K
P. Mina,32,Colombia,67,Asociacion Deportivo Cali,€450K,€2K
Jose Emeirson,25,Brazil,67,Vitória,€825K,€8K
Fabri Arnoia,25,Brazil,67,São Paulo Futebol Clube,€850K,€17K
Jonathan Reis,28,Brazil,67,Hokkaido Consadole Sapporo,€800K,€4K
D. Morales,30,Argentina,67,Colon de Santa Fe,€725K,€8K
E. Quiñones,28,Colombia,67,CD Los Millionarios Bogota,€775K,€3K
E. Hurtados,25,Chile,67,Audax Italiano,€675K,€3K
J. Roa,22,Colombia,67,CPD Junior Barranquilla,€975K,€2K
L. Díaz,31,Argentina,67,Club Atlético Huracán,€650K,€9K
J. Arboleda,27,Colombia,67,Deportes Tolima,€625K,€1K
D. Soldiez,29,Chile,67,Universidad de Chile,€750K,€8K
Leo Vimieiro,29,Brazil,67,Atlético Clube Goianiense,€600K,€8K
J. Sills,30,Argentina,67,Newell's Old Boys,€575K,€10K
B. Mansilla,20,Argentina,67,Racing Club de Avellaneda,€1.7M,€9K
J. Correa,24,Argentina,67,Godoy Cruz,€1M,€8K
N. Mazzola,27,Argentina,67,Gimnasia y Esgrima La Plata,€900K,€10K
V. Sánchez,37,Uruguay,67,Houston Dynamo,€260K,€5K
F. Fattori,24,Argentina,67,Newell's Old Boys,€950K,€9K
A. Safildo,25,Chile,67,Curicó Unido,€825K,€3K
E. Bologna,35,Argentina,67,River Plate,€180K,€6K
L. Rinaldi,23,Argentina,67,Brescia,€1M,€3K
R. Sánchez,33,Colombia,67,CD Los Millionarios Bogota,€375K,€2K
E. Manjedo,33,Chile,67,CD Universidad de Concepción,€475K,€3K
Nuno Cedrim,25,Brazil,67,Clube Atlético Mineiro,€825K,€19K
A. Zapata,22,Colombia,67,CD Los Millionarios Bogota,€1.1M,€15K
G. Prósperi,32,Argentina,67,San Martín de San Juan,€425K,€6K
N. Meriz,33,Chile,67,CD Palestino,€475K,€3K
A. Romales,25,Chile,67,Santiago Wanderers,€825K,€4K
E. Zenteno,32,Bolivia,67,,€0,€0.00
P. Becker,24,Argentina,67,Rosario Central,€1M,€9K
A. Meleán,30,Bolivia,67,,€0,€0.00
Alan Schons,24,Brazil,67,Moreirense FC,€1M,€4K
R. Gaetaños,29,Chile,67,Audax Italiano,€750K,€4K
R. García,28,Uruguay,67,Atlético Tucumán,€700K,€7K
Gabriel,19,Brazil,67,ES Troyes AC,€1.1M,€11K
Dudú,27,Brazil,67,Ventforet Kofu,€900K,€4K
Eduardo,24,Brazil,67,Kawasaki Frontale,€900K,€5K
W. Andrade,32,Argentina,67,Club Atlético Patronato,€450K,€6K
A. Ibañado,25,Chile,67,CD Antofagasta,€825K,€3K
Antonaldinho,25,Brazil,67,Associação Atlética Ponte Preta,€825K,€10K
J. Urellano,25,Chile,67,Club de Deportes Temuco,€850K,€3K
Guto Costinho,25,Brazil,67,Sociedade Esportiva Palmeiras,€825K,€19K
D. González,27,Colombia,67,La Equidad,€775K,€1K
Vincente Dourado,33,Brazil,67,Associação Chapecoense de Futebol,€475K,€11K
I. Pussetto,21,Argentina,67,Club Atlético Huracán,€1.3M,€7K
Gustavo Pastinho,25,Brazil,67,Clube Atlético Mineiro,€850K,€20K
Sueliton,26,Brazil,67,Vitória Guimarães,€775K,€6K
M. Figoli,32,Uruguay,67,Atlético Huila,€600K,€1K
Felipe Pires,22,Brazil,67,FK Austria Wien,€1M,€17K
A. Gabbarini,31,Argentina,67,Bahía Blanca,€475K,€5K
E. Dening,28,Argentina,67,Evkur Yeni Malatyaspor,€800K,€10K
Adriano Junqueiras,29,Brazil,67,Coritiba Foot Ball Club,€750K,€15K
J. Murillo,23,Colombia,67,Patriotas Boyacá FC,€900K,€1K
D. Imperiale,29,Argentina,67,Club Atlético Tigre,€725K,€9K
D. Poyet,22,Uruguay,67,Godoy Cruz,€975K,€7K
Eduardo Neto,28,Brazil,67,Kawasaki Frontale,€625K,€6K
Igor Rossi,28,Brazil,67,Al Faisaly,€700K,€14K
